area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
42101,1990,26,Total Covered,All Industries,25927,718746,20020766830,27855
42101,1990,27,Federal Government,All Industries,121,56411,1748907200,31002
42101,1990,27,State Government,All Industries,34,12830,376392190,29336
42101,1990,27,Local Government,All Industries,70,69087,2082041515,30136
42101,1990,27,Private,All Industries,25702,580418,15813425925,27244
44001,1990,26,Total Covered,All Industries,1054,11975,238045786,19878
44001,1990,27,Federal Government,All Industries,3,108,3506632,32468
44001,1990,27,State Government,All Industries,0,0,0,0
44001,1990,27,Local Government,All Industries,29,1232,33137506,26897
44001,1990,27,Private,All Industries,1021,10630,201269546,18934
44003,1990,26,Total Covered,All Industries,4236,63654,1307313890,20537
44003,1990,27,Federal Government,All Industries,11,965,30362595,31463
44003,1990,27,State Government,All Industries,0,0,0,0
44003,1990,27,Local Government,All Industries,56,4729,129023323,27283
44003,1990,27,Private,All Industries,4167,56598,1120022936,19789
44005,1990,26,Total Covered,All Industries,2510,34696,774369624,22318
44005,1990,27,Federal Government,All Industries,15,3995,124500246,31164
44005,1990,27,Local Government,All Industries,63,2694,73918161,27438
44005,1990,27,Private,All Industries,2433,28007,575951217,20564
44007,1990,26,Total Covered,All Industries,16346,278982,6432780621,23058
44007,1990,27,Federal Government,All Industries,48,4983,155626119,31231
44007,1990,27,State Government,All Industries,49,14322,409633056,28601
44007,1990,27,Local Government,All Industries,188,17296,475052226,27466
44007,1990,27,Private,All Industries,16061,242380,5392469220,22247
44009,1990,26,Total Covered,All Industries,3043,38511,819844992,21288
44009,1990,27,Federal Government,All Industries,17,464,15588265,33595
44009,1990,27,State Government,All Industries,0,0,0,0
44009,1990,27,Local Government,All Industries,83,3622,87946234,24281
44009,1990,27,Private,All Industries,2940,31790,632942905,19910
45013,1990,26,Total Covered,All Industries,2786,34065,580296884,17034
45013,1990,27,Federal Government,All Industries,23,1745,37478492,21477
45013,1990,27,State Government,All Industries,22,1053,15879959,15080
45013,1990,27,Local Government,All Industries,20,2989,63530300,21254
45013,1990,27,Private,All Industries,2721,28277,463408133,16388
45015,1990,26,Total Covered,All Industries,1198,25952,528461499,20363
45015,1990,27,Federal Government,All Industries,15,1669,43387331,25996
45015,1990,27,State Government,All Industries,15,1551,43853189,28274
45015,1990,27,Local Government,All Industries,11,3876,76777664,19808
45015,1990,27,Private,All Industries,1156,18856,364443315,19327
45019,1990,26,Total Covered,All Industries,8079,157002,3078136880,19605
45019,1990,27,Federal Government,All Industries,55,17682,533034868,30145
45019,1990,27,State Government,All Industries,31,11678,267371776,22895
45019,1990,27,Local Government,All Industries,37,11053,219719246,19878
45019,1990,27,Private,All Industries,7956,116590,2058010990,17651
45029,1990,26,Total Covered,All Industries,702,10206,165062703,16173
45029,1990,27,Federal Government,All Industries,8,111,2476390,22309
45029,1990,27,State Government,All Industries,13,391,7510426,19208
45029,1990,27,Local Government,All Industries,9,1253,22785112,18184
45029,1990,27,Private,All Industries,672,8451,132290775,15653
45035,1990,26,Total Covered,All Industries,1280,17931,289250847,16131
45035,1990,27,Federal Government,All Industries,10,193,4892195,25348
45035,1990,27,State Government,All Industries,16,1438,25664377,17847
45035,1990,27,Local Government,All Industries,18,2211,45826185,20726
45035,1990,27,Private,All Industries,1235,14089,212868090,15108
45043,1990,26,Total Covered,All Industries,1141,17089,315351856,18453
45043,1990,27,Federal Government,All Industries,7,105,2623058,24981
45043,1990,27,State Government,All Industries,14,656,15989452,24374
45043,1990,27,Local Government,All Industries,12,2475,49558822,20023
45043,1990,27,Private,All Industries,1108,13853,247180524,17843
45049,1990,26,Total Covered,All Industries,403,5416,92511008,17081
45049,1990,27,Federal Government,All Industries,7,65,1392098,21416
45049,1990,27,State Government,All Industries,12,173,3380001,19537
45049,1990,27,Local Government,All Industries,10,980,16113526,16442
45049,1990,27,Private,All Industries,374,4198,71625383,17061
45051,1990,26,Total Covered,All Industries,4837,61413,965150675,15715
45051,1990,27,Federal Government,All Industries,26,1285,25784053,20065
45051,1990,27,State Government,All Industries,17,1399,31887118,22792
45051,1990,27,Local Government,All Industries,18,4969,100122379,20149
45051,1990,27,Private,All Industries,4775,53760,807357125,15017
45053,1990,26,Total Covered,All Industries,307,3543,48808402,13776
45053,1990,27,Federal Government,All Industries,7,49,1112668,22707
45053,1990,27,State Government,All Industries,10,194,3590180,18506
45053,1990,27,Local Government,All Industries,9,680,11650978,17133
45053,1990,27,Private,All Industries,281,2620,32454576,12387
48007,1990,26,Total Covered,All Industries,437,3845,58856020,15307
48007,1990,27,Federal Government,All Industries,1,21,712019,33905
48007,1990,27,State Government,All Industries,7,117,2350515,20089
48007,1990,27,Local Government,All Industries,19,600,10835837,18059
48007,1990,27,Private,All Industries,410,3107,44957649,14469
48039,1990,26,Total Covered,All Industries,2838,66949,1757985270,26258
48039,1990,27,Federal Government,All Industries,10,364,10955588,30097
48039,1990,27,State Government,All Industries,21,3106,72164608,23233
48039,1990,27,Local Government,All Industries,109,8045,170112988,21145
48039,1990,27,Private,All Industries,2698,55434,1504752086,27144
48057,1990,26,Total Covered,All Industries,717,9915,264885021,26715
48057,1990,27,Federal Government,All Industries,4,41,1069196,26077
48057,1990,27,State Government,All Industries,12,67,1453758,21697
48057,1990,27,Local Government,All Industries,25,1168,22269951,19066
48057,1990,27,Private,All Industries,675,8639,240092116,27791
48061,1990,26,Total Covered,All Industries,4283,77674,1220823864,15717
48061,1990,27,Federal Government,All Industries,22,1198,39480848,32955
48061,1990,27,State Government,All Industries,31,2172,42107871,19386
48061,1990,27,Local Government,All Industries,103,13905,264397857,19014
48061,1990,27,Private,All Industries,4127,60399,874837288,14484
48071,1990,26,Total Covered,All Industries,464,5658,142236281,25138
48071,1990,27,Federal Government,All Industries,5,33,894148,27095
48071,1990,27,State Government,All Industries,10,61,1346456,22073
48071,1990,27,Local Government,All Industries,23,1098,22555312,20542
48071,1990,27,Private,All Industries,425,4467,117440365,26290
48167,1990,26,Total Covered,All Industries,3452,75471,1618213410,21441
48167,1990,27,Federal Government,All Industries,14,934,29558391,31647
48167,1990,27,State Government,All Industries,31,11056,215560775,19497
48167,1990,27,Local Government,All Industries,117,11278,238334828,21132
48167,1990,27,Private,All Industries,3290,52203,1134759416,21737
48201,1990,26,Total Covered,All Industries,58315,1456713,39132633761,26863
48201,1990,27,Federal Government,All Industries,55,24622,876801877,35610
48201,1990,27,State Government,All Industries,59,33138,729537075,22015
48201,1990,27,Local Government,All Industries,223,120474,2795998223,23208
48201,1990,27,Private,All Industries,57978,1278479,34730296586,27165
48239,1990,26,Total Covered,All Industries,365,3070,55251510,17997
48239,1990,27,Federal Government,All Industries,7,48,1043576,21741
48239,1990,27,State Government,All Industries,13,53,1132710,21371
48239,1990,27,Local Government,All Industries,29,738,13685259,18543
48239,1990,27,Private,All Industries,317,2231,39389965,17655
48245,1990,26,Total Covered,All Industries,4955,106885,2491241855,23307
48245,1990,27,Federal Government,All Industries,24,1191,37767104,31710
48245,1990,27,State Government,All Industries,32,3115,68819964,22093
48245,1990,27,Local Government,All Industries,105,10483,226274066,21584
48245,1990,27,Private,All Industries,4794,92096,2158380721,23436
48261,1990,26,Total Covered,All Industries,21,244,4308640,17658
48261,1990,27,Federal Government,All Industries,1,3,26524,8841
48261,1990,27,State Government,All Industries,0,0,0,0
48261,1990,27,Local Government,All Industries,0,0,0,0
48261,1990,27,Private,All Industries,17,185,3647944,19718
48273,1990,26,Total Covered,All Industries,569,9725,162851763,16745
48273,1990,27,Federal Government,All Industries,12,467,12781149,27368
48273,1990,27,State Government,All Industries,16,1368,22320775,16316
48273,1990,27,Local Government,All Industries,29,1418,25598539,18052
48273,1990,27,Private,All Industries,512,6470,102151300,15788
48321,1990,26,Total Covered,All Industries,854,12126,306155013,25247
48321,1990,27,Federal Government,All Industries,6,91,2410220,26485
48321,1990,27,State Government,All Industries,14,153,3362119,21974
48321,1990,27,Local Government,All Industries,41,2143,43035832,20082
48321,1990,27,Private,All Industries,793,9738,257346842,26427
48355,1990,26,Total Covered,All Industries,6261,119268,2476272301,20762
48355,1990,27,Federal Government,All Industries,35,7199,219059827,30429
48355,1990,27,State Government,All Industries,38,3055,62183808,20354
48355,1990,27,Local Government,All Industries,69,15828,338838803,21407
48355,1990,27,Private,All Industries,6118,93185,1856189863,19919
48361,1990,26,Total Covered,All Industries,1173,23065,530975670,23020
48361,1990,27,Federal Government,All Industries,2,123,3690199,30001
48361,1990,27,State Government,All Industries,17,357,7714392,21608
48361,1990,27,Local Government,All Industries,42,3351,69236303,20661
48361,1990,27,Private,All Industries,1112,19233,450334776,23414
48391,1990,26,Total Covered,All Industries,263,2315,42724190,18455
48391,1990,27,Federal Government,All Industries,4,27,622825,23067
48391,1990,27,State Government,All Industries,7,39,838906,21510
48391,1990,27,Local Government,All Industries,24,539,9964989,18487
48391,1990,27,Private,All Industries,228,1710,31297470,18302
48409,1990,26,Total Covered,All Industries,888,12766,256458083,20089
48409,1990,27,Federal Government,All Industries,4,88,2608349,29640
48409,1990,27,State Government,All Industries,14,184,3871200,21039
48409,1990,27,Local Government,All Industries,62,2744,51546840,18785
48409,1990,27,Private,All Industries,807,9749,198431694,20354
48469,1990,26,Total Covered,All Industries,1911,28307,553611240,19557
48469,1990,27,Federal Government,All Industries,11,238,7228297,30370
48469,1990,27,State Government,All Industries,19,300,7430505,24768
48469,1990,27,Local Government,All Industries,43,4515,86596215,19179
48469,1990,27,Private,All Industries,1838,23255,452356223,19451
48489,1990,26,Total Covered,All Industries,323,3685,47626991,12924
48489,1990,27,Federal Government,All Industries,5,39,984793,25251
48489,1990,27,State Government,All Industries,8,77,1715404,22277
48489,1990,27,Local Government,All Industries,24,1060,17224854,16249
48489,1990,27,Private,All Industries,286,2508,27701940,11045
51001,1990,26,Total Covered,All Industries,791,12821,203216146,15850
51001,1990,27,Federal Government,All Industries,16,757,25887727,34197
51001,1990,27,State Government,All Industries,14,305,6512935,21353
51001,1990,27,Local Government,All Industries,33,1252,22733238,18157
51001,1990,27,Private,All Industries,727,10507,148082246,14093
51013,1990,26,Total Covered,All Industries,5178,149757,4855980874,32425
51013,1990,27,Federal Government,All Industries,59,38310,1479669922,38623
51013,1990,27,State Government,All Industries,12,229,7401411,32320
51013,1990,27,Local Government,All Industries,38,7537,233176835,30937
51013,1990,27,Private,All Industries,5069,103680,3135732706,30244
51033,1990,26,Total Covered,All Industries,319,3929,71899002,18299
51033,1990,27,Federal Government,All Industries,12,328,7472619,22782
51033,1990,27,State Government,All Industries,10,209,4570654,21869
51033,1990,27,Local Government,All Industries,4,666,12587880,18900
51033,1990,27,Private,All Industries,293,2726,47267849,17339
51036,1990,26,Total Covered,All Industries,85,798,12161642,15240
51036,1990,27,Federal Government,All Industries,5,18,507812,28211
51036,1990,27,State Government,All Industries,0,0,0,0
51036,1990,27,Local Government,All Industries,0,0,0,0
51036,1990,27,Private,All Industries,74,485,7103415,14646
51041,1990,26,Total Covered,All Industries,4201,76859,1753592424,22815
51041,1990,27,Federal Government,All Industries,11,3778,100984657,26729
51041,1990,27,State Government,All Industries,24,4000,84709416,21177
51041,1990,27,Local Government,All Industries,32,8189,186216265,22739
51041,1990,27,Private,All Industries,4134,60892,1381682086,22690
51057,1990,26,Total Covered,All Industries,283,3533,52667650,14907
51057,1990,27,Federal Government,All Industries,6,35,807155,23061
51057,1990,27,State Government,All Industries,11,53,1376527,25972
51057,1990,27,Local Government,All Industries,4,355,5903453,16629
51057,1990,27,Private,All Industries,262,3090,44580515,14427
51059,1990,26,Total Covered,All Industries,18249,378635,10915337831,28828
51059,1990,27,Federal Government,All Industries,45,18819,644423488,34243
51059,1990,27,State Government,All Industries,30,6123,168663767,27545
51059,1990,27,Local Government,All Industries,68,34969,976856499,27934
51059,1990,27,Private,All Industries,18106,318723,9125394077,28631
51073,1990,26,Total Covered,All Industries,622,6432,100288906,15592
51073,1990,27,Federal Government,All Industries,8,83,1855413,22354
51073,1990,27,State Government,All Industries,11,641,13538265,21120
51073,1990,27,Local Government,All Industries,19,1111,19360567,17426
51073,1990,27,Private,All Industries,584,4597,65534661,14255
51085,1990,26,Total Covered,All Industries,1805,26458,539232497,20380
51085,1990,27,Federal Government,All Industries,7,129,3437210,26645
51085,1990,27,State Government,All Industries,13,541,11446922,21158
51085,1990,27,Local Government,All Industries,28,2163,43745070,20224
51085,1990,27,Private,All Industries,1757,23625,480603295,20342
51087,1990,26,Total Covered,All Industries,5461,117540,2674622973,22755
51087,1990,27,Federal Government,All Industries,6,440,14574122,33123
51087,1990,27,State Government,All Industries,22,1984,44620885,22490
51087,1990,27,Local Government,All Industries,31,7839,190847929,24345
51087,1990,27,Private,All Industries,5401,107276,2424580037,22601
51093,1990,26,Total Covered,All Industries,417,9771,231992534,23742
51093,1990,27,Federal Government,All Industries,8,99,2682003,27090
51093,1990,27,State Government,All Industries,8,71,1723146,24269
51093,1990,27,Local Government,All Industries,7,766,16479128,21513
51093,1990,27,Private,All Industries,393,8835,211108257,23894
51095,1990,26,Total Covered,All Industries,726,15639,304984427,19501
51095,1990,27,Federal Government,All Industries,4,33,638973,19362
51095,1990,27,State Government,All Industries,6,1723,35181751,20418
51095,1990,27,Local Government,All Industries,27,1323,28068464,21215
51095,1990,27,Private,All Industries,688,12560,241095239,19195
51097,1990,26,Total Covered,All Industries,82,713,11134965,15617
51097,1990,27,Federal Government,All Industries,4,23,439979,19129
51097,1990,27,State Government,All Industries,0,0,0,0
51097,1990,27,Local Government,All Industries,8,213,3539223,16616
51097,1990,27,Private,All Industries,69,474,7099642,14978
51099,1990,26,Total Covered,All Industries,263,6750,188223704,27884
51099,1990,27,Federal Government,All Industries,8,3357,119491681,35594
51099,1990,27,State Government,All Industries,7,27,643321,23826
51099,1990,27,Local Government,All Industries,4,500,9136914,18273
51099,1990,27,Private,All Industries,244,2866,58951788,20569
51101,1990,26,Total Covered,All Industries,234,3608,84267627,23355
51101,1990,27,Federal Government,All Industries,3,20,511713,25585
51101,1990,27,State Government,All Industries,6,36,779251,21645
51101,1990,27,Local Government,All Industries,4,534,8200363,15356
51101,1990,27,Private,All Industries,220,3017,74776300,24784
51103,1990,26,Total Covered,All Industries,462,4170,68162805,16345
51103,1990,27,Federal Government,All Industries,5,43,953133,22165
51103,1990,27,State Government,All Industries,7,28,662834,23672
51103,1990,27,Local Government,All Industries,6,339,5845506,17243
51103,1990,27,Private,All Industries,444,3760,60701332,16143
51115,1990,26,Total Covered,All Industries,190,1349,18270104,13543
51115,1990,27,Federal Government,All Industries,3,37,612826,16562
51115,1990,27,State Government,All Industries,0,0,0,0
51115,1990,27,Local Government,All Industries,0,0,0,0
51115,1990,27,Private,All Industries,181,1024,12925764,12622
51119,1990,26,Total Covered,All Industries,270,2216,32036054,14456
51119,1990,27,Federal Government,All Industries,5,30,582847,19428
51119,1990,27,State Government,All Industries,7,209,4114575,19686
51119,1990,27,Local Government,All Industries,6,410,6837254,16676
51119,1990,27,Private,All Industries,252,1566,20501378,13091
51127,1990,26,Total Covered,All Industries,182,1716,30613138,17839
51127,1990,27,Federal Government,All Industries,4,30,685754,22858
51127,1990,27,State Government,All Industries,9,65,1542013,23723
51127,1990,27,Local Government,All Industries,0,0,0,0
51127,1990,27,Private,All Industries,166,1276,21529672,16872
51131,1990,26,Total Covered,All Industries,322,4515,61653427,13655
51131,1990,27,Federal Government,All Industries,5,48,1189289,24776
51131,1990,27,State Government,All Industries,9,112,2394363,21378
51131,1990,27,Local Government,All Industries,9,864,15208936,17602
51131,1990,27,Private,All Industries,299,3491,42860839,12277
51133,1990,26,Total Covered,All Industries,299,2092,37264200,17812
51133,1990,27,Federal Government,All Industries,7,38,819321,21561
51133,1990,27,State Government,All Industries,7,13,239614,18431
51133,1990,27,Local Government,All Industries,13,306,5582253,18242
51133,1990,27,Private,All Industries,272,1735,30623012,17650
51149,1990,26,Total Covered,All Industries,289,9768,259332203,26549
51149,1990,27,Federal Government,All Industries,14,4890,170477442,34862
51149,1990,27,State Government,All Industries,4,17,396082,23298
51149,1990,27,Local Government,All Industries,19,897,19351386,21573
51149,1990,27,Private,All Industries,252,3963,69107293,17438
51153,1990,26,Total Covered,All Industries,3409,55205,1141070622,20669
51153,1990,27,Federal Government,All Industries,13,3298,84728703,25690
51153,1990,27,State Government,All Industries,20,941,23085745,24533
51153,1990,27,Local Government,All Industries,31,8575,232094351,27066
51153,1990,27,Private,All Industries,3344,42390,801161823,18899
51159,1990,26,Total Covered,All Industries,226,2629,48074781,18286
51159,1990,27,Federal Government,All Industries,7,31,708278,22847
51159,1990,27,State Government,All Industries,15,303,6137646,20256
51159,1990,27,Local Government,All Industries,4,226,4513073,19969
51159,1990,27,Private,All Industries,199,2069,36715784,17745
51177,1990,26,Total Covered,All Industries,959,12027,230113965,19133
51177,1990,27,Federal Government,All Industries,4,33,783373,23738
51177,1990,27,State Government,All Industries,9,43,1159394,26962
51177,1990,27,Local Government,All Industries,18,1720,40780240,23709
51177,1990,27,Private,All Industries,928,10230,187390958,18317
51179,1990,26,Total Covered,All Industries,861,11262,217856992,19344
51179,1990,27,Federal Government,All Industries,4,75,1816448,24219
51179,1990,27,State Government,All Industries,9,68,1461630,21494
51179,1990,27,Local Government,All Industries,21,2258,47010080,20819
51179,1990,27,Private,All Industries,827,8861,167568834,18910
51181,1990,26,Total Covered,All Industries,97,2518,83992608,33356
51181,1990,27,Federal Government,All Industries,4,19,445039,23423
51181,1990,27,State Government,All Industries,6,25,436885,17475
51181,1990,27,Local Government,All Industries,5,361,6318281,17502
51181,1990,27,Private,All Industries,83,2113,76792403,36342
51193,1990,26,Total Covered,All Industries,329,3113,44397847,14262
51193,1990,27,Federal Government,All Industries,7,63,1442423,22895
51193,1990,27,State Government,All Industries,5,35,426678,12190
51193,1990,27,Local Government,All Industries,15,528,9806105,18572
51193,1990,27,Private,All Industries,303,2487,32722641,13157
51199,1990,26,Total Covered,All Industries,829,12288,251467200,20464
51199,1990,27,Federal Government,All Industries,6,2095,60297658,28781
51199,1990,27,State Government,All Industries,7,71,1487050,20944
51199,1990,27,Local Government,All Industries,32,1750,40630399,23217
51199,1990,27,Private,All Industries,784,8373,149052093,17801
51510,1990,26,Total Covered,All Industries,4252,81397,2258349464,27744
51510,1990,27,Federal Government,All Industries,23,5373,197922265,36836
51510,1990,27,State Government,All Industries,23,965,23763424,24625
51510,1990,27,Local Government,All Industries,30,5926,184004988,31050
51510,1990,27,Private,All Industries,4176,69133,1852658787,26798
51550,1990,26,Total Covered,All Industries,2805,46981,888499668,18911
51550,1990,27,Federal Government,All Industries,7,443,12319230,27808
51550,1990,27,State Government,All Industries,21,1174,24971921,21270
51550,1990,27,Local Government,All Industries,30,7727,172898175,22375
51550,1990,27,Private,All Industries,2747,37637,678310342,18022
51650,1990,26,Total Covered,All Industries,2229,57896,1172861701,20258
51650,1990,27,Federal Government,All Industries,23,13040,380154041,29152
51650,1990,27,State Government,All Industries,22,1054,21709682,20597
51650,1990,27,Local Government,All Industries,32,5724,121701772,21261
51650,1990,27,Private,All Industries,2152,38079,649296206,17051
51670,1990,26,Total Covered,All Industries,469,9743,251766000,25840
51670,1990,27,Federal Government,All Industries,3,47,1428156,30386
51670,1990,27,State Government,All Industries,11,58,1615152,27847
51670,1990,27,Local Government,All Industries,21,1693,33377118,19714
51670,1990,27,Private,All Industries,434,7945,215345574,27104
51700,1990,26,Total Covered,All Industries,3131,84179,1814864309,21559
51700,1990,27,Federal Government,All Industries,20,3095,66056597,21343
51700,1990,27,State Government,All Industries,19,1323,30884105,23343
51700,1990,27,Local Government,All Industries,34,7133,162988726,22849
51700,1990,27,Private,All Industries,3058,72628,1554934881,21409
51710,1990,26,Total Covered,All Industries,5593,152851,3395774851,22216
51710,1990,27,Federal Government,All Industries,46,17989,495917555,27567
51710,1990,27,State Government,All Industries,28,4891,117375357,23998
51710,1990,27,Local Government,All Industries,31,10935,269139652,24612
51710,1990,27,Private,All Industries,5486,119035,2513342287,21114
51735,1990,26,Total Covered,All Industries,0,0,0,0
51735,1990,27,State Government,All Industries,0,0,0,0
51735,1990,27,Local Government,All Industries,0,0,0,0
51735,1990,27,Private,All Industries,125,799,9955120,12459
51740,1990,26,Total Covered,All Industries,1649,46386,1022231170,22037
51740,1990,27,Federal Government,All Industries,14,15757,443884107,28170
51740,1990,27,State Government,All Industries,19,965,20880988,21638
51740,1990,27,Local Government,All Industries,27,5061,105350958,20816
51740,1990,27,Private,All Industries,1589,24602,452115117,18377
51800,1990,26,Total Covered,All Industries,1055,15811,293313939,18551
51800,1990,27,Federal Government,All Industries,11,147,4313870,29346
51800,1990,27,State Government,All Industries,20,970,21015191,21665
51800,1990,27,Local Government,All Industries,31,2207,40866731,18516
51800,1990,27,Private,All Industries,993,12487,227118147,18188
51810,1990,26,Total Covered,All Industries,7505,120401,2109771398,17522
51810,1990,27,Federal Government,All Industries,20,2796,69049555,24695
51810,1990,27,State Government,All Industries,23,1223,26507993,21674
51810,1990,27,Local Government,All Industries,35,15031,342276951,22771
51810,1990,27,Private,All Industries,7427,101351,1671936899,16496
51830,1990,26,Total Covered,All Industries,638,16092,277199561,17225
51830,1990,27,Federal Government,All Industries,3,127,3733577,29398
51830,1990,27,State Government,All Industries,19,1844,56570537,30678
51830,1990,27,Local Government,All Industries,22,473,9379623,19830
51830,1990,27,Private,All Industries,593,13648,207515824,15204
53009,1990,26,Total Covered,All Industries,1907,17850,328728497,18416
53009,1990,27,Federal Government,All Industries,32,554,13710858,24748
53009,1990,27,State Government,All Industries,24,944,22639816,23982
53009,1990,27,Local Government,All Industries,25,2913,63285727,21725
53009,1990,27,Private,All Industries,1825,13439,229092096,17046
53027,1990,26,Total Covered,All Industries,2096,22973,456510214,19871
53027,1990,27,Federal Government,All Industries,35,300,7524552,25081
53027,1990,27,State Government,All Industries,33,587,13946533,23759
53027,1990,27,Local Government,All Industries,51,3264,72187097,22116
53027,1990,27,Private,All Industries,1977,18822,362852032,19278
53029,1990,26,Total Covered,All Industries,1170,11149,183804787,16486
53029,1990,27,Federal Government,All Industries,18,1340,30507865,22767
53029,1990,27,State Government,All Industries,13,285,6286143,22056
53029,1990,27,Local Government,All Industries,25,1879,40983431,21811
53029,1990,27,Private,All Industries,1114,7646,106027348,13867
53031,1990,26,Total Covered,All Industries,701,5684,95334950,16772
53031,1990,27,Federal Government,All Industries,14,131,3174274,24231
53031,1990,27,State Government,All Industries,19,244,6183806,25343
53031,1990,27,Local Government,All Industries,18,1161,21146683,18214
53031,1990,27,Private,All Industries,650,4148,64830187,15629
53033,1990,26,Total Covered,All Industries,51128,921348,24067263020,26121
53033,1990,27,Federal Government,All Industries,142,20134,647509551,32160
53033,1990,27,State Government,All Industries,84,32437,866764783,26721
53033,1990,27,Local Government,All Industries,227,64775,1694279135,26156
53033,1990,27,International Government,All Industries,0,0,0,0
53033,1990,27,Private,All Industries,50674,803999,20858654148,25943
53035,1990,26,Total Covered,All Industries,3654,64148,1388548935,21646
53035,1990,27,Federal Government,All Industries,42,20248,623516641,30793
53035,1990,27,State Government,All Industries,31,1739,41664228,23958
53035,1990,27,Local Government,All Industries,41,6373,138241184,21691
53035,1990,27,Private,All Industries,3540,35788,585126882,16349
53045,1990,26,Total Covered,All Industries,909,9769,180549189,18481
53045,1990,27,Federal Government,All Industries,11,127,3393106,26717
53045,1990,27,State Government,All Industries,30,851,22087110,25954
53045,1990,27,Local Government,All Industries,25,1603,32841384,20487
53045,1990,27,Private,All Industries,842,7187,122227589,17006
53049,1990,26,Total Covered,All Industries,733,5657,87743869,15510
53049,1990,27,Federal Government,All Industries,15,60,1393661,23227
53049,1990,27,State Government,All Industries,19,235,5678736,24164
53049,1990,27,Local Government,All Industries,27,1019,21439419,21039
53049,1990,27,Private,All Industries,672,4341,59232053,13644
53053,1990,26,Total Covered,All Industries,11968,187504,3824402006,20396
53053,1990,27,Federal Government,All Industries,82,10931,263798881,24133
53053,1990,27,State Government,All Industries,64,7450,178179854,23916
53053,1990,27,Local Government,All Industries,71,23109,575072680,24885
53053,1990,27,Private,All Industries,11750,146013,2807350591,19226
53055,1990,26,Total Covered,All Industries,596,3639,53587490,14725
53055,1990,27,Federal Government,All Industries,9,57,1300253,22811
53055,1990,27,State Government,All Industries,16,81,1497138,18483
53055,1990,27,Local Government,All Industries,17,539,8903059,16517
53055,1990,27,Private,All Industries,554,2961,41887040,14146
53057,1990,26,Total Covered,All Industries,2699,30755,552669058,17970
53057,1990,27,Federal Government,All Industries,26,439,10608408,24164
53057,1990,27,State Government,All Industries,27,1140,28114485,24661
53057,1990,27,Local Government,All Industries,42,4201,91460928,21771
53057,1990,27,Private,All Industries,2603,24975,422485237,16916
53061,1990,26,Total Covered,All Industries,10364,158740,3787242619,23858
53061,1990,27,Federal Government,All Industries,52,1584,44491615,28088
53061,1990,27,State Government,All Industries,50,3415,87551271,25637
53061,1990,27,Local Government,All Industries,85,16991,419234336,24673
53061,1990,27,Private,All Industries,10177,136750,3235965397,23663
53067,1990,26,Total Covered,All Industries,3936,64361,1372490632,21324
53067,1990,27,Federal Government,All Industries,34,890,28203421,31689
53067,1990,27,State Government,All Industries,111,18842,530657420,28163
53067,1990,27,Local Government,All Industries,46,7075,143776529,20321
53067,1990,27,Private,All Industries,3745,37553,669853262,17837
53069,1990,26,Total Covered,All Industries,117,637,10969377,17220
53069,1990,27,Federal Government,All Industries,5,17,351212,20659
53069,1990,27,State Government,All Industries,0,0,0,0
53069,1990,27,Local Government,All Industries,0,0,0,0
53069,1990,27,Private,All Industries,92,448,7301070,16297
53073,1990,26,Total Covered,All Industries,4272,52972,999732938,18872
53073,1990,27,Federal Government,All Industries,49,745,22956352,30813
53073,1990,27,State Government,All Industries,32,2100,56397052,26855
53073,1990,27,Local Government,All Industries,46,4612,102473011,22218
53073,1990,27,Private,All Industries,4145,45515,817906523,17970
55003,1990,26,Total Covered,All Industries,535,6725,118244089,17582
55003,1990,27,Federal Government,All Industries,12,67,1759911,26267
55003,1990,27,State Government,All Industries,5,18,433566,24087
55003,1990,27,Local Government,All Industries,35,947,17185140,18146
55003,1990,27,Private,All Industries,483,5693,98865472,17366
55007,1990,26,Total Covered,All Industries,394,3136,41993293,13390
55007,1990,27,Federal Government,All Industries,8,105,2136460,20347
55007,1990,27,State Government,All Industries,0,0,0,0
55007,1990,27,Local Government,All Industries,50,718,12235826,17041
55007,1990,27,Private,All Industries,335,2312,27583942,11930
55009,1990,26,Total Covered,All Industries,4354,101188,2251283800,22248
55009,1990,27,Federal Government,All Industries,18,862,28378792,32922
55009,1990,27,State Government,All Industries,10,711,19359869,27229
55009,1990,27,Local Government,All Industries,57,8252,197655154,23952
55009,1990,27,Private,All Industries,4270,91364,2005889985,21954
55029,1990,26,Total Covered,All Industries,986,10899,174911888,16048
55029,1990,27,Federal Government,All Industries,12,78,1894963,24294
55029,1990,27,State Government,All Industries,0,0,0,0
55029,1990,27,Local Government,All Industries,36,1155,23124026,20020
55029,1990,27,Private,All Industries,937,9665,149849667,15504
55031,1990,26,Total Covered,All Industries,1008,14727,256246604,17399
55031,1990,27,Federal Government,All Industries,10,122,3177666,26046
55031,1990,27,State Government,All Industries,8,537,13717129,25544
55031,1990,27,Local Government,All Industries,29,2408,52628422,21855
55031,1990,27,Private,All Industries,961,11659,186723387,16015
55051,1990,26,Total Covered,All Industries,200,1744,20845624,11952
55051,1990,27,Federal Government,All Industries,5,20,489285,24464
55051,1990,27,State Government,All Industries,0,0,0,0
55051,1990,27,Local Government,All Industries,17,271,4854174,17912
55051,1990,27,Private,All Industries,177,1452,15502165,10676
55059,1990,26,Total Covered,All Industries,2342,40243,850994991,21146
55059,1990,27,Federal Government,All Industries,14,239,7561606,31638
