area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
39043,1992,70,Total Covered,"Total, all industries",2010,36295,823852701,22699
39043,1992,71,Federal Government,"Total, all industries",18,200,6873861,34384
39043,1992,71,State Government,"Total, all industries",19,788,20055423,25462
39043,1992,71,Local Government,"Total, all industries",92,3644,81355531,22325
39043,1992,71,Private,"Total, all industries",1881,31663,715567886,22599
39085,1992,70,Total Covered,"Total, all industries",5499,86577,2104112999,24303
39085,1992,71,Federal Government,"Total, all industries",12,472,18201944,38604
39085,1992,71,State Government,"Total, all industries",18,167,4325886,25852
39085,1992,71,Local Government,"Total, all industries",179,10174,248798424,24454
39085,1992,71,Private,"Total, all industries",5290,75764,1832786745,24191
39093,1992,70,Total Covered,"Total, all industries",5059,91221,2274829634,24938
39093,1992,71,Federal Government,"Total, all industries",20,1243,62237688,50064
39093,1992,71,State Government,"Total, all industries",26,955,26894880,28160
39093,1992,71,Local Government,"Total, all industries",225,10994,264984036,24102
39093,1992,71,Private,"Total, all industries",4788,78028,1920713030,24616
39095,1992,70,Total Covered,"Total, all industries",10335,211844,5401155639,25496
39095,1992,71,Federal Government,"Total, all industries",31,2121,81494811,38421
39095,1992,71,State Government,"Total, all industries",49,7488,213122262,28463
39095,1992,71,Local Government,"Total, all industries",129,17449,496060850,28429
39095,1992,71,Private,"Total, all industries",10126,184787,4610477716,24950
39123,1992,70,Total Covered,"Total, all industries",1126,13555,302062090,22285
39123,1992,71,Federal Government,"Total, all industries",13,168,4944248,29474
39123,1992,71,State Government,"Total, all industries",15,217,6013640,27691
39123,1992,71,Local Government,"Total, all industries",61,1770,39139628,22108
39123,1992,71,Private,"Total, all industries",1036,11399,251964574,22104
39143,1992,70,Total Covered,"Total, all industries",1400,25009,538330798,21525
39143,1992,71,Federal Government,"Total, all industries",11,131,4229438,32245
39143,1992,71,State Government,"Total, all industries",21,175,4926116,28216
39143,1992,71,Local Government,"Total, all industries",77,2909,62847646,21606
39143,1992,71,Private,"Total, all industries",1291,21795,466327598,21397
41007,1992,70,Total Covered,"Total, all industries",1301,13540,281698930,20806
41007,1992,71,Federal Government,"Total, all industries",18,153,4954388,32488
41007,1992,71,State Government,"Total, all industries",25,320,8103574,25337
41007,1992,71,Local Government,"Total, all industries",34,1743,38167122,21902
41007,1992,71,Private,"Total, all industries",1224,11325,230473846,20352
41011,1992,70,Total Covered,"Total, all industries",1767,19421,403681660,20786
41011,1992,71,Federal Government,"Total, all industries",27,478,16371916,34221
41011,1992,71,State Government,"Total, all industries",30,509,13741909,27011
41011,1992,71,Local Government,"Total, all industries",33,3702,81062640,21898
41011,1992,71,Private,"Total, all industries",1677,14732,292505195,19855
41015,1992,70,Total Covered,"Total, all industries",713,5370,95748128,17831
41015,1992,71,Federal Government,"Total, all industries",16,218,5933014,27278
41015,1992,71,State Government,"Total, all industries",13,123,2980306,24230
41015,1992,71,Local Government,"Total, all industries",31,872,17708635,20310
41015,1992,71,Private,"Total, all industries",653,4157,69126173,16628
41019,1992,70,Total Covered,"Total, all industries",2531,31429,678403347,21586
41019,1992,71,Federal Government,"Total, all industries",34,1731,57924699,33457
41019,1992,71,State Government,"Total, all industries",27,632,16554938,26184
41019,1992,71,Local Government,"Total, all industries",55,4484,94533328,21081
41019,1992,71,Private,"Total, all industries",2415,24581,509390382,20723
41039,1992,70,Total Covered,"Total, all industries",8224,111977,2416291388,21578
41039,1992,71,Federal Government,"Total, all industries",54,2300,78671619,34211
41039,1992,71,State Government,"Total, all industries",44,5162,137380099,26612
41039,1992,71,Local Government,"Total, all industries",78,13521,335383692,24805
41039,1992,71,Private,"Total, all industries",8048,90995,1864855978,20494
41041,1992,70,Total Covered,"Total, all industries",1558,14900,273058778,18326
41041,1992,71,Federal Government,"Total, all industries",22,224,6716334,30017
41041,1992,71,State Government,"Total, all industries",22,449,12005495,26763
41041,1992,71,Local Government,"Total, all industries",32,2410,56584261,23484
41041,1992,71,Private,"Total, all industries",1482,11819,197752688,16732
41057,1992,70,Total Covered,"Total, all industries",711,6496,115203066,17734
41057,1992,71,Federal Government,"Total, all industries",16,149,4469318,29912
41057,1992,71,State Government,"Total, all industries",19,230,6243348,27204
41057,1992,71,Local Government,"Total, all industries",44,1129,22698252,20108
41057,1992,71,Private,"Total, all industries",633,4988,81792148,16396
42045,1992,70,Total Covered,"Total, all industries",11946,197009,5553783424,28190
42045,1992,71,Federal Government,"Total, all industries",52,1958,77509620,39586
42045,1992,71,State Government,"Total, all industries",25,2759,87957102,31885
42045,1992,71,Local Government,"Total, all industries",196,16795,459763128,27375
42045,1992,71,Private,"Total, all industries",11672,175498,4928553574,28083
42049,1992,70,Total Covered,"Total, all industries",6033,117777,2782051470,23621
42049,1992,71,Federal Government,"Total, all industries",44,1460,53084154,36357
42049,1992,71,State Government,"Total, all industries",26,2431,75609449,31104
42049,1992,71,Local Government,"Total, all industries",149,9185,219826655,23933
42049,1992,71,Private,"Total, all industries",5815,104701,2433531212,23243
42101,1992,70,Total Covered,"Total, all industries",26430,676833,20863716785,30825
42101,1992,71,Federal Government,"Total, all industries",106,53556,1838402283,34326
42101,1992,71,State Government,"Total, all industries",30,11538,390625268,33857
42101,1992,71,Local Government,"Total, all industries",92,67822,2290597738,33773
42101,1992,71,Private,"Total, all industries",26202,543917,16344091496,30049
44001,1992,70,Total Covered,"Total, all industries",1082,11446,229031261,20009
44001,1992,71,Federal Government,"Total, all industries",3,98,3734808,37949
44001,1992,71,Private,"Total, all industries",1048,10179,193441141,19005
44003,1992,70,Total Covered,"Total, all industries",4397,62248,1394797595,22407
44003,1992,71,Federal Government,"Total, all industries",11,1028,37005914,35995
44003,1992,71,Private,"Total, all industries",4326,55001,1186942760,21580
44005,1992,70,Total Covered,"Total, all industries",2541,31479,743840890,23630
44005,1992,71,Federal Government,"Total, all industries",15,3760,122310547,32527
44005,1992,71,Private,"Total, all industries",2463,24983,540230930,21624
44007,1992,70,Total Covered,"Total, all industries",16209,265043,6675771525,25188
44007,1992,71,Federal Government,"Total, all industries",48,4994,177087389,35457
44007,1992,71,State Government,"Total, all industries",50,14406,418323180,29039
44007,1992,71,Local Government,"Total, all industries",188,16860,499176174,29606
44007,1992,71,Private,"Total, all industries",15923,228783,5581184782,24395
44009,1992,70,Total Covered,"Total, all industries",3078,37511,861242444,22960
44009,1992,71,Federal Government,"Total, all industries",18,452,15838238,35066
44009,1992,71,Private,"Total, all industries",2975,30439,654520331,21503
45013,1992,70,Total Covered,"Total, all industries",2938,34402,638455916,18559
45013,1992,71,Federal Government,"Total, all industries",21,1643,38261151,23293
45013,1992,71,State Government,"Total, all industries",21,1039,18627355,17924
45013,1992,71,Local Government,"Total, all industries",21,3467,75090998,21656
45013,1992,71,Private,"Total, all industries",2875,28253,506476412,17927
45015,1992,70,Total Covered,"Total, all industries",1303,24615,556198800,22596
45015,1992,71,Federal Government,"Total, all industries",13,1611,50108767,31109
45015,1992,71,State Government,"Total, all industries",17,1710,52281278,30569
45015,1992,71,Local Government,"Total, all industries",42,3646,70837411,19431
45015,1992,71,Private,"Total, all industries",1231,17648,382971344,21700
45019,1992,70,Total Covered,"Total, all industries",8659,152867,3256403562,21302
45019,1992,71,Federal Government,"Total, all industries",53,14541,505780568,34784
45019,1992,71,State Government,"Total, all industries",32,14030,365274281,26035
45019,1992,71,Local Government,"Total, all industries",52,12828,263877887,20571
45019,1992,71,Private,"Total, all industries",8522,111468,2121470826,19032
45029,1992,70,Total Covered,"Total, all industries",710,9737,171231528,17586
45029,1992,71,Federal Government,"Total, all industries",7,97,2772305,28580
45029,1992,71,State Government,"Total, all industries",13,392,8107196,20668
45029,1992,71,Local Government,"Total, all industries",8,1345,25157139,18702
45029,1992,71,Private,"Total, all industries",682,7903,135194888,17108
45035,1992,70,Total Covered,"Total, all industries",1395,20037,379873884,18959
45035,1992,71,Federal Government,"Total, all industries",8,159,5066034,31929
45035,1992,71,State Government,"Total, all industries",15,1456,28331120,19458
45035,1992,71,Local Government,"Total, all industries",45,2697,56649820,21007
45035,1992,71,Private,"Total, all industries",1328,15726,289826910,18430
45043,1992,70,Total Covered,"Total, all industries",1195,16885,325184627,19259
45043,1992,71,Federal Government,"Total, all industries",8,87,2871046,33032
45043,1992,71,State Government,"Total, all industries",14,557,15399790,27664
45043,1992,71,Local Government,"Total, all industries",13,2727,54700592,20062
45043,1992,71,Private,"Total, all industries",1161,13515,252213199,18662
45049,1992,70,Total Covered,"Total, all industries",425,5202,94123768,18095
45049,1992,71,Federal Government,"Total, all industries",6,98,2975944,30315
45049,1992,71,State Government,"Total, all industries",11,184,3762665,20505
45049,1992,71,Local Government,"Total, all industries",22,941,15880300,16870
45049,1992,71,Private,"Total, all industries",386,3979,71504859,17972
45051,1992,70,Total Covered,"Total, all industries",5165,66575,1092463467,16410
45051,1992,71,Federal Government,"Total, all industries",24,967,22731829,23510
45051,1992,71,State Government,"Total, all industries",21,1672,42678529,25529
45051,1992,71,Local Government,"Total, all industries",19,5928,120719162,20363
45051,1992,71,Private,"Total, all industries",5102,58008,906333947,15624
45053,1992,70,Total Covered,"Total, all industries",297,3489,52469812,15038
45053,1992,71,Federal Government,"Total, all industries",6,37,1062799,28789
45053,1992,71,State Government,"Total, all industries",9,208,4093601,19665
45053,1992,71,Local Government,"Total, all industries",14,767,12993596,16941
45053,1992,71,Private,"Total, all industries",269,2477,34319816,13854
48007,1992,70,Total Covered,"Total, all industries",437,4000,67866025,16965
48007,1992,71,Federal Government,"Total, all industries",1,21,831125,40216
48007,1992,71,State Government,"Total, all industries",6,124,2787498,22540
48007,1992,71,Local Government,"Total, all industries",20,617,11623340,18849
48007,1992,71,Private,"Total, all industries",410,3239,52624062,16245
48039,1992,70,Total Covered,"Total, all industries",3134,67127,1878476798,27984
48039,1992,71,Federal Government,"Total, all industries",9,352,12261495,34867
48039,1992,71,State Government,"Total, all industries",18,3258,77954986,23930
48039,1992,71,Local Government,"Total, all industries",107,8635,189043400,21894
48039,1992,71,Private,"Total, all industries",3000,54883,1599216917,29138
48057,1992,70,Total Covered,"Total, all industries",556,10535,293368428,27848
48057,1992,71,Federal Government,"Total, all industries",4,39,1245664,32355
48057,1992,71,State Government,"Total, all industries",10,68,1674567,24808
48057,1992,71,Local Government,"Total, all industries",25,1202,24496781,20380
48057,1992,71,Private,"Total, all industries",517,9227,265951416,28824
48061,1992,70,Total Covered,"Total, all industries",4798,82200,1421601467,17294
48061,1992,71,Federal Government,"Total, all industries",20,1259,46617961,37033
48061,1992,71,State Government,"Total, all industries",27,2385,50099359,21005
48061,1992,71,Local Government,"Total, all industries",101,14940,304953237,20413
48061,1992,71,Private,"Total, all industries",4650,63616,1019930910,16033
48071,1992,70,Total Covered,"Total, all industries",457,5435,150085362,27615
48071,1992,71,Federal Government,"Total, all industries",5,33,1000985,30564
48071,1992,71,State Government,"Total, all industries",10,66,1546588,23374
48071,1992,71,Local Government,"Total, all industries",24,1120,24242570,21648
48071,1992,71,Private,"Total, all industries",418,4216,123295219,29243
48167,1992,70,Total Covered,"Total, all industries",3860,80360,1907528214,23737
48167,1992,71,Federal Government,"Total, all industries",15,977,35249272,36067
48167,1992,71,State Government,"Total, all industries",29,12579,314986480,25040
48167,1992,71,Local Government,"Total, all industries",118,11576,259289344,22398
48167,1992,71,Private,"Total, all industries",3698,55227,1298003118,23503
48201,1992,70,Total Covered,"Total, all industries",68565,1466788,44379556855,30256
48201,1992,71,Federal Government,"Total, all industries",51,25413,1031408753,40587
48201,1992,71,State Government,"Total, all industries",53,35429,883584573,24940
48201,1992,71,Local Government,"Total, all industries",222,129246,3314218947,25643
48201,1992,71,Private,"Total, all industries",68239,1276701,39150344582,30665
48239,1992,70,Total Covered,"Total, all industries",371,3697,70375770,19037
48239,1992,71,Federal Government,"Total, all industries",6,44,1182960,26734
48239,1992,71,State Government,"Total, all industries",9,52,1242059,23924
48239,1992,71,Local Government,"Total, all industries",29,775,14644092,18908
48239,1992,71,Private,"Total, all industries",327,2826,53306659,18862
48245,1992,70,Total Covered,"Total, all industries",5457,113013,2962584315,26214
48245,1992,71,Federal Government,"Total, all industries",23,1176,43368816,36891
48245,1992,71,State Government,"Total, all industries",31,3076,71433593,23222
48245,1992,71,Local Government,"Total, all industries",105,11108,251629092,22653
48245,1992,71,Private,"Total, all industries",5299,97654,2596152814,26585
48261,1992,70,Total Covered,"Total, all industries",20,247,4671584,18952
48261,1992,71,Federal Government,"Total, all industries",1,3,40507,13888
48261,1992,71,Private,"Total, all industries",16,186,3959382,21316
48273,1992,70,Total Covered,"Total, all industries",562,9707,177550664,18291
48273,1992,71,Federal Government,"Total, all industries",12,542,16722033,30852
48273,1992,71,State Government,"Total, all industries",14,1347,23273494,17280
48273,1992,71,Local Government,"Total, all industries",29,1439,29131266,20246
48273,1992,71,Private,"Total, all industries",508,6379,108423871,16996
48321,1992,70,Total Covered,"Total, all industries",869,12058,335113623,27791
48321,1992,71,Federal Government,"Total, all industries",5,84,2579383,30646
48321,1992,71,State Government,"Total, all industries",14,140,3330377,23746
48321,1992,71,Local Government,"Total, all industries",40,2230,46032321,20638
48321,1992,71,Private,"Total, all industries",810,9604,283171542,29486
48355,1992,70,Total Covered,"Total, all industries",6891,122031,2795181526,22906
48355,1992,71,Federal Government,"Total, all industries",33,6392,217205565,33983
48355,1992,71,State Government,"Total, all industries",38,3172,69258116,21834
48355,1992,71,Local Government,"Total, all industries",67,16466,384290522,23339
48355,1992,71,Private,"Total, all industries",6754,96001,2124427323,22129
48361,1992,70,Total Covered,"Total, all industries",1268,24015,596421438,24835
48361,1992,71,Federal Government,"Total, all industries",2,119,4143071,34889
48361,1992,71,State Government,"Total, all industries",15,381,8613525,22613
48361,1992,71,Local Government,"Total, all industries",43,3823,77354376,20233
48361,1992,71,Private,"Total, all industries",1209,19692,506310466,25711
48391,1992,70,Total Covered,"Total, all industries",252,2215,44003813,19863
48391,1992,71,Federal Government,"Total, all industries",4,28,702089,25453
48391,1992,71,State Government,"Total, all industries",8,41,921293,22748
48391,1992,71,Local Government,"Total, all industries",23,532,9980002,18762
48391,1992,71,Private,"Total, all industries",217,1615,32400429,20057
48409,1992,70,Total Covered,"Total, all industries",923,11921,255637008,21444
48409,1992,71,Federal Government,"Total, all industries",5,91,3119903,34128
48409,1992,71,State Government,"Total, all industries",12,190,4336925,22876
48409,1992,71,Local Government,"Total, all industries",61,2863,57016836,19914
48409,1992,71,Private,"Total, all industries",844,8777,191163344,21780
48469,1992,70,Total Covered,"Total, all industries",1989,30394,633425853,20840
48469,1992,71,Federal Government,"Total, all industries",11,229,8005968,34948
48469,1992,71,State Government,"Total, all industries",20,335,8770228,26147
48469,1992,71,Local Government,"Total, all industries",43,4871,97237232,19964
48469,1992,71,Private,"Total, all industries",1916,24959,519412425,20811
48489,1992,70,Total Covered,"Total, all industries",324,3681,53668545,14579
48489,1992,71,Federal Government,"Total, all industries",5,40,1097103,27257
48489,1992,71,State Government,"Total, all industries",8,86,1981241,22949
48489,1992,71,Local Government,"Total, all industries",23,1128,19372820,17169
48489,1992,71,Private,"Total, all industries",288,2426,31217381,12867
51001,1992,70,Total Covered,"Total, all industries",792,12623,211081594,16721
51001,1992,71,Federal Government,"Total, all industries",17,774,31562561,40800
51001,1992,71,State Government,"Total, all industries",16,388,7871302,20269
51001,1992,71,Local Government,"Total, all industries",33,1277,24707367,19342
51001,1992,71,Private,"Total, all industries",727,10184,146940364,14428
51013,1992,70,Total Covered,"Total, all industries",5506,148209,5391453457,36377
51013,1992,71,Federal Government,"Total, all industries",69,41279,1754758535,42510
51013,1992,71,State Government,"Total, all industries",13,256,8419876,32837
51013,1992,71,Local Government,"Total, all industries",38,7998,258869393,32368
51013,1992,71,Private,"Total, all industries",5386,98676,3369405653,34146
51033,1992,70,Total Covered,"Total, all industries",322,3906,70788793,18124
51033,1992,71,Federal Government,"Total, all industries",13,342,7643190,22321
51033,1992,71,State Government,"Total, all industries",14,203,4380701,21615
51033,1992,71,Local Government,"Total, all industries",4,699,12842635,18362
51033,1992,71,Private,"Total, all industries",292,2661,45922267,17256
51036,1992,70,Total Covered,"Total, all industries",90,876,14624201,16688
51036,1992,71,Federal Government,"Total, all industries",5,20,598982,29702
51036,1992,71,Private,"Total, all industries",78,542,8679484,16009
51041,1992,70,Total Covered,"Total, all industries",4737,80326,1976434058,24605
51041,1992,71,Federal Government,"Total, all industries",11,3850,120744002,31365
51041,1992,71,State Government,"Total, all industries",23,3691,83195979,22538
51041,1992,71,Local Government,"Total, all industries",32,8591,199771813,23253
51041,1992,71,Private,"Total, all industries",4671,64194,1572722264,24500
51057,1992,70,Total Covered,"Total, all industries",306,3830,61352068,16019
51057,1992,71,Federal Government,"Total, all industries",6,30,834313,27429
51057,1992,71,Private,"Total, all industries",285,3413,53290751,15614
51059,1992,70,Total Covered,"Total, all industries",20425,373781,12355024011,33054
51059,1992,71,Federal Government,"Total, all industries",54,19359,756714799,39089
51059,1992,71,State Government,"Total, all industries",31,6537,175967756,26920
51059,1992,71,Local Government,"Total, all industries",68,34928,1025112255,29349
51059,1992,71,Private,"Total, all industries",20273,312958,10397229201,33222
51073,1992,70,Total Covered,"Total, all industries",650,7150,114434796,16005
51073,1992,71,Federal Government,"Total, all industries",9,87,2212225,25550
51073,1992,71,State Government,"Total, all industries",14,714,13684104,19154
51073,1992,71,Local Government,"Total, all industries",20,1242,20946574,16865
51073,1992,71,Private,"Total, all industries",607,5107,77591893,15193
51085,1992,70,Total Covered,"Total, all industries",1921,26184,571472116,21825
51085,1992,71,Federal Government,"Total, all industries",7,128,3926931,30679
51085,1992,71,State Government,"Total, all industries",15,470,10337527,22014
51085,1992,71,Local Government,"Total, all industries",28,2312,49081522,21231
51085,1992,71,Private,"Total, all industries",1871,23275,508126136,21831
51087,1992,70,Total Covered,"Total, all industries",6093,118024,2992530095,25355
51087,1992,71,Federal Government,"Total, all industries",6,388,14594549,37655
51087,1992,71,State Government,"Total, all industries",24,2206,48591353,22028
51087,1992,71,Local Government,"Total, all industries",30,8351,214714297,25710
51087,1992,71,Private,"Total, all industries",6033,107080,2714629896,25352
51093,1992,70,Total Covered,"Total, all industries",428,9772,256324837,26232
51093,1992,71,Federal Government,"Total, all industries",8,96,2993787,31051
51093,1992,71,State Government,"Total, all industries",11,139,3140738,22582
51093,1992,71,Local Government,"Total, all industries",7,786,17876500,22748
51093,1992,71,Private,"Total, all industries",403,8750,232313812,26549
51095,1992,70,Total Covered,"Total, all industries",787,16596,328618023,19801
51095,1992,71,Federal Government,"Total, all industries",4,31,741482,23727
51095,1992,71,Private,"Total, all industries",749,13318,260201575,19538
51097,1992,70,Total Covered,"Total, all industries",87,819,12653420,15448
51097,1992,71,Federal Government,"Total, all industries",4,20,477210,23374
51097,1992,71,Private,"Total, all industries",72,557,8320776,14936
51099,1992,70,Total Covered,"Total, all industries",306,7227,211739090,29299
51099,1992,71,Federal Government,"Total, all industries",8,3417,120390555,35238
51099,1992,71,Private,"Total, all industries",284,3274,80340637,24536
51101,1992,70,Total Covered,"Total, all industries",245,3695,100270177,27134
51101,1992,71,Federal Government,"Total, all industries",3,17,519219,29812
51101,1992,71,State Government,"Total, all industries",10,45,900586,20238
51101,1992,71,Local Government,"Total, all industries",4,461,8780096,19042
51101,1992,71,Private,"Total, all industries",228,3172,90070276,28392
51103,1992,70,Total Covered,"Total, all industries",468,3915,64051122,16361
51103,1992,71,Federal Government,"Total, all industries",5,43,1067806,25076
51103,1992,71,State Government,"Total, all industries",9,47,1151436,24586
51103,1992,71,Local Government,"Total, all industries",6,358,6231543,17386
51103,1992,71,Private,"Total, all industries",448,3467,55600337,16037
51115,1992,70,Total Covered,"Total, all industries",197,1386,19019027,13726
51115,1992,71,Federal Government,"Total, all industries",3,37,691529,18482
51115,1992,71,Private,"Total, all industries",186,1047,13149036,12559
51119,1992,70,Total Covered,"Total, all industries",292,2256,35694107,15824
51119,1992,71,Federal Government,"Total, all industries",5,28,661033,23608
51119,1992,71,State Government,"Total, all industries",9,166,3392371,20446
51119,1992,71,Local Government,"Total, all industries",6,457,8204652,17957
51119,1992,71,Private,"Total, all industries",272,1605,23436051,14603
51127,1992,70,Total Covered,"Total, all industries",185,1580,29223695,18497
51127,1992,71,Federal Government,"Total, all industries",4,32,851641,26272
51127,1992,71,Private,"Total, all industries",170,1144,19798470,17300
51131,1992,70,Total Covered,"Total, all industries",330,4097,64756721,15805
51131,1992,71,Federal Government,"Total, all industries",5,50,1335449,26532
51131,1992,71,State Government,"Total, all industries",10,72,1404441,19529
51131,1992,71,Local Government,"Total, all industries",9,906,16115273,17792
51131,1992,71,Private,"Total, all industries",305,3069,45901558,14955
51133,1992,70,Total Covered,"Total, all industries",323,2431,43600208,17933
51133,1992,71,Federal Government,"Total, all industries",7,33,828805,25502
51133,1992,71,State Government,"Total, all industries",7,27,494685,18551
51133,1992,71,Local Government,"Total, all industries",14,317,5860543,18492
51133,1992,71,Private,"Total, all industries",295,2055,36416175,17719
51149,1992,70,Total Covered,"Total, all industries",309,9400,229608143,24425
51149,1992,71,Federal Government,"Total, all industries",14,4153,126994560,30579
51149,1992,71,State Government,"Total, all industries",6,25,548064,22144
51149,1992,71,Local Government,"Total, all industries",19,952,20347784,21366
51149,1992,71,Private,"Total, all industries",270,4270,81717735,19136
51153,1992,70,Total Covered,"Total, all industries",3593,54864,1225085666,22330
51153,1992,71,Federal Government,"Total, all industries",14,3116,95282534,30582
51153,1992,71,State Government,"Total, all industries",24,1129,25751258,22819
51153,1992,71,Local Government,"Total, all industries",31,9355,257313161,27507
51153,1992,71,Private,"Total, all industries",3524,41265,846738713,20519
51159,1992,70,Total Covered,"Total, all industries",215,2479,48837240,19704
51159,1992,71,Federal Government,"Total, all industries",7,32,774687,24400
51159,1992,71,State Government,"Total, all industries",14,256,5281677,20632
51159,1992,71,Local Government,"Total, all industries",4,233,4727781,20313
51159,1992,71,Private,"Total, all industries",190,1958,38053095,19435
51177,1992,70,Total Covered,"Total, all industries",1055,12745,243734456,19125
51177,1992,71,Federal Government,"Total, all industries",4,38,1036578,27399
51177,1992,71,State Government,"Total, all industries",10,84,1821713,21752
51177,1992,71,Local Government,"Total, all industries",19,2021,45509184,22518
51177,1992,71,Private,"Total, all industries",1022,10602,195366981,18427
51179,1992,70,Total Covered,"Total, all industries",948,11628,238723920,20531
51179,1992,71,Federal Government,"Total, all industries",4,78,2113474,27271
51179,1992,71,State Government,"Total, all industries",11,84,1743749,20842
51179,1992,71,Local Government,"Total, all industries",22,2507,54039034,21552
51179,1992,71,Private,"Total, all industries",911,8959,180827663,20184
51181,1992,70,Total Covered,"Total, all industries",107,2352,84453277,35902
51181,1992,71,Federal Government,"Total, all industries",4,20,468668,23531
51181,1992,71,State Government,"Total, all industries",8,40,600504,14981
51181,1992,71,Local Government,"Total, all industries",5,378,6898651,18258
51181,1992,71,Private,"Total, all industries",90,1915,76485454,39951
51193,1992,70,Total Covered,"Total, all industries",346,3074,45704867,14868
51193,1992,71,Federal Government,"Total, all industries",7,69,1686238,24292
51193,1992,71,State Government,"Total, all industries",8,45,567712,12686
51193,1992,71,Local Government,"Total, all industries",17,540,10360871,19202
51193,1992,71,Private,"Total, all industries",315,2420,33090046,13672
51199,1992,70,Total Covered,"Total, all industries",853,12376,277262241,22403
51199,1992,71,Federal Government,"Total, all industries",7,2060,68925241,33463
51199,1992,71,State Government,"Total, all industries",9,165,3109758,18857
51199,1992,71,Local Government,"Total, all industries",32,1880,44677079,23763
51199,1992,71,Private,"Total, all industries",805,8271,160550163,19410
51510,1992,70,Total Covered,"Total, all industries",4407,77890,2427010034,31159
51510,1992,71,Federal Government,"Total, all industries",33,6290,284853273,45287
51510,1992,71,State Government,"Total, all industries",21,1046,25179542,24080
51510,1992,71,Local Government,"Total, all industries",30,6226,208442347,33479
51510,1992,71,Private,"Total, all industries",4322,64328,1908534872,29669
51550,1992,70,Total Covered,"Total, all industries",3143,52471,1069811064,20389
51550,1992,71,Federal Government,"Total, all industries",10,624,17958922,28769
51550,1992,71,State Government,"Total, all industries",22,1171,25056302,21405
51550,1992,71,Local Government,"Total, all industries",31,8480,192824158,22740
51550,1992,71,Private,"Total, all industries",3080,42196,833971682,19764
51650,1992,70,Total Covered,"Total, all industries",2317,57483,1300288556,22621
51650,1992,71,Federal Government,"Total, all industries",30,13317,430443412,32322
51650,1992,71,State Government,"Total, all industries",23,1151,22672441,19695
51650,1992,71,Local Government,"Total, all industries",30,5992,126149431,21054
51650,1992,71,Private,"Total, all industries",2234,37022,721023272,19475
51670,1992,70,Total Covered,"Total, all industries",485,9690,272175797,28088
51670,1992,71,Federal Government,"Total, all industries",3,43,1493939,34676
51670,1992,71,State Government,"Total, all industries",12,71,1750017,24677
51670,1992,71,Local Government,"Total, all industries",21,1820,38014059,20883
51670,1992,71,Private,"Total, all industries",449,7756,230917782,29774
51700,1992,70,Total Covered,"Total, all industries",3273,84640,2018093224,23843
51700,1992,71,Federal Government,"Total, all industries",20,3112,75546116,24279
51700,1992,71,State Government,"Total, all industries",20,1359,29680169,21848
51700,1992,71,Local Government,"Total, all industries",34,7460,172515612,23125
51700,1992,71,Private,"Total, all industries",3199,72710,1740351327,23936
51710,1992,70,Total Covered,"Total, all industries",5665,143499,3444711861,24005
51710,1992,71,Federal Government,"Total, all industries",48,17036,530473961,31139
51710,1992,71,State Government,"Total, all industries",30,4957,123617258,24936
51710,1992,71,Local Government,"Total, all industries",31,11927,281369258,23592
51710,1992,71,Private,"Total, all industries",5556,109579,2509251384,22899
51735,1992,70,Total Covered,"Total, all industries",140,1250,19993967,16001
51735,1992,71,Private,"Total, all industries",137,817,11351947,13893
51740,1992,70,Total Covered,"Total, all industries",1645,44210,1092668483,24715
51740,1992,71,Federal Government,"Total, all industries",13,14914,504485667,33827
51740,1992,71,State Government,"Total, all industries",19,975,20797610,21336
51740,1992,71,Local Government,"Total, all industries",27,5013,113275718,22599
51740,1992,71,Private,"Total, all industries",1586,23309,454109488,19482
51800,1992,70,Total Covered,"Total, all industries",1021,15872,320761515,20209
51800,1992,71,Federal Government,"Total, all industries",10,138,4633489,33617
51800,1992,71,State Government,"Total, all industries",21,927,19409078,20928
51800,1992,71,Local Government,"Total, all industries",31,2270,46889658,20656
51800,1992,71,Private,"Total, all industries",959,12537,249829290,19928
51810,1992,70,Total Covered,"Total, all industries",8017,122506,2336790118,19075
51810,1992,71,Federal Government,"Total, all industries",23,3127,77274696,24712
51810,1992,71,State Government,"Total, all industries",24,1389,29377269,21147
51810,1992,71,Local Government,"Total, all industries",35,15539,367271432,23636
51810,1992,71,Private,"Total, all industries",7935,102451,1862866721,18183
51830,1992,70,Total Covered,"Total, all industries",699,15003,277476693,18495
51830,1992,71,Federal Government,"Total, all industries",3,127,4220638,33299
51830,1992,71,Private,"Total, all industries",655,12117,208535240,17211
53009,1992,70,Total Covered,"Total, all industries",1930,18200,366842722,20156
53009,1992,71,Federal Government,"Total, all industries",35,538,15219052,28275
53009,1992,71,State Government,"Total, all industries",28,1117,31021122,27772
53009,1992,71,Local Government,"Total, all industries",26,3118,76905392,24666
53009,1992,71,Private,"Total, all industries",1842,13427,243697156,18150
53027,1992,70,Total Covered,"Total, all industries",2112,23075,500344691,21683
53027,1992,71,Federal Government,"Total, all industries",38,237,7082897,29854
53027,1992,71,State Government,"Total, all industries",26,606,16774290,27703
53027,1992,71,Local Government,"Total, all industries",54,3518,88582787,25177
53027,1992,71,Private,"Total, all industries",1994,18714,387904717,20728
53029,1992,70,Total Covered,"Total, all industries",1274,12089,225714460,18671
53029,1992,71,Federal Government,"Total, all industries",22,1459,37403728,25631
53029,1992,71,State Government,"Total, all industries",16,293,7077454,24190
